time,temperature_2m,relative_humidity_2m,apparent_temperature,surface_pressure,wind_speed_10m
2024-03-27T05:00,33.6,42,37.3,999.8,6.5
2024-03-27T06:00,35.5,33,38.8,999.2,8.8
2024-03-27T07:00,36.9,27,39.4,997.7,10.0
2024-03-27T08:00,37.5,25,39.9,996.4,9.4
2024-03-27T09:00,38.8,24,40.7,994.9,5.5
2024-03-27T10:00,36.4,31,36.3,994.3,16.8
2024-03-27T11:00,33.5,45,34.5,994.3,20.3
2024-03-27T12:00,33.5,47,35.0,994.8,18.4
2024-03-27T13:00,31.0,54,32.4,996.1,18.5
2024-03-27T14:00,30.2,59,32.3,996.8,15.8
2024-03-27T15:00,29.4,62,31.9,997.2,14.2
2024-03-27T16:00,28.7,66,32.0,997.9,10.5
2024-03-27T17:00,28.1,70,32.3,998.5,5.6
2024-03-27T18:00,27.4,73,32.0,998.7,3.0
2024-03-27T19:00,26.8,76,31.5,998.1,2.9
2024-03-27T20:00,26.4,78,31.0,997.2,3.0
2024-03-27T21:00,25.9,82,30.6,996.4,3.1
2024-03-27T22:00,25.4,85,30.1,996.2,4.1
2024-03-27T23:00,25.2,85,30.0,996.1,2.5
2024-03-28T00:00,25.0,83,29.3,996.4,3.6
2024-03-28T01:00,26.7,85,32.0,997.3,5.6
2024-03-28T02:00,27.9,79,32.9,998.0,7.7
2024-03-28T03:00,30.0,66,34.4,998.6,7.9
2024-03-28T04:00,32.0,57,35.9,998.6,8.6
2024-03-28T05:00,33.8,50,38.3,998.1,8.8
2024-03-28T06:00,35.6,43,40.4,997.1,9.4
2024-03-28T07:00,36.8,38,41.4,995.7,10.0
2024-03-28T08:00,37.8,35,41.7,994.3,11.0
2024-03-28T09:00,38.0,33,41.5,993.1,10.0
2024-03-28T10:00,37.7,33,39.7,992.5,9.8
2024-03-28T11:00,37.4,32,38.8,992.1,10.1
2024-03-28T12:00,36.7,32,37.9,992.4,10.1
2024-03-28T13:00,34.5,36,36.3,993.1,5.7
2024-03-28T14:00,33.5,38,34.4,993.8,11.3
2024-03-28T15:00,32.0,45,33.1,995.0,13.4
2024-03-28T16:00,30.7,50,32.8,995.9,9.2
2024-03-28T17:00,29.6,57,32.7,996.7,5.4
2024-03-28T18:00,28.6,63,32.2,996.8,4.5
2024-03-28T19:00,28.0,66,31.9,996.5,3.2
2024-03-28T20:00,27.3,70,31.2,996.0,4.1
2024-03-28T21:00,26.7,74,30.9,995.2,3.6
2024-03-28T22:00,26.2,77,30.5,994.6,4.6
2024-03-28T23:00,25.5,83,30.0,994.7,4.3
2024-03-29T00:00,25.0,88,29.7,995.0,4.7
2024-03-29T01:00,26.9,88,32.1,995.4,9.2
2024-03-29T02:00,28.1,80,33.0,996.5,9.6
2024-03-29T03:00,30.1,69,34.7,997.5,9.7
2024-03-29T04:00,32.4,57,36.5,997.6,8.0
2024-03-29T05:00,34.4,47,39.4,997.2,6.5
2024-03-29T06:00,36.2,37,40.5,996.2,7.6
2024-03-29T07:00,38.0,29,41.7,995.2,9.0
2024-03-29T08:00,39.1,26,41.7,993.9,11.2
2024-03-29T09:00,39.3,24,40.8,992.9,11.9
2024-03-29T10:00,38.1,26,38.7,992.6,11.4
2024-03-29T11:00,37.1,28,37.1,992.4,12.6
2024-03-29T12:00,36.2,29,36.3,992.5,11.4
2024-03-29T13:00,34.5,32,35.5,993.3,6.2
2024-03-29T14:00,33.1,35,33.6,994.2,8.8
2024-03-29T15:00,31.8,40,32.7,994.9,10.0
2024-03-29T16:00,30.6,45,32.4,995.8,5.6
2024-03-29T17:00,29.2,52,31.6,996.5,4.8
2024-03-29T18:00,28.1,57,30.6,996.7,5.5
2024-03-29T19:00,27.6,59,30.1,996.5,5.3
2024-03-29T20:00,26.6,65,29.3,995.9,6.1
2024-03-29T21:00,25.6,71,28.9,995.6,3.8
2024-03-29T22:00,24.8,75,28.2,995.5,3.6
2024-03-29T23:00,24.6,76,28.1,995.6,1.9
2024-03-30T00:00,24.5,76,27.8,995.8,3.4
2024-03-30T01:00,26.4,79,31.0,996.8,3.6
2024-03-30T02:00,27.2,77,32.0,997.4,3.1
2024-03-30T03:00,28.9,65,33.3,997.9,1.8
2024-03-30T04:00,31.5,47,34.7,998.3,2.3
2024-03-30T05:00,34.0,34,37.1,997.8,3.5
2024-03-30T06:00,36.1,26,38.9,997.0,5.6
2024-03-30T07:00,37.7,20,39.8,995.9,7.6
2024-03-30T08:00,38.7,18,40.2,994.8,8.6
2024-03-30T09:00,39.0,18,39.7,993.7,10.1
2024-03-30T10:00,38.7,18,38.4,993.0,10.1
2024-03-30T11:00,38.2,19,37.1,992.9,9.0
2024-03-30T12:00,37.2,23,36.4,993.2,11.1
2024-03-30T13:00,34.4,27,33.8,994.4,10.8
2024-03-30T14:00,33.0,29,31.8,995.4,13.4
2024-03-30T15:00,31.4,32,30.3,996.1,12.4
2024-03-30T16:00,30.0,34,29.2,996.8,10.5
2024-03-30T17:00,28.5,41,28.6,997.5,8.0
2024-03-30T18:00,28.0,49,29.8,998.1,2.2
2024-03-30T19:00,27.2,47,27.9,998.2,6.2
2024-03-30T20:00,27.5,46,28.3,997.5,5.2
2024-03-30T21:00,26.7,49,27.5,997.1,5.5
2024-03-30T22:00,26.2,52,27.4,996.8,4.8
2024-03-30T23:00,26.8,52,28.7,996.9,1.5
2024-03-31T00:00,26.1,55,28.0,997.4,1.8
2024-03-31T01:00,26.2,56,28.2,997.8,2.4
2024-03-31T02:00,28.6,49,30.8,998.8,1.0
2024-03-31T03:00,30.7,46,33.4,999.3,0.8
2024-03-31T04:00,32.9,44,36.1,999.4,1.9
2024-03-31T05:00,35.0,35,38.4,998.8,3.3
2024-03-31T06:00,36.6,30,40.3,997.6,4.9
2024-03-31T07:00,37.8,28,41.5,996.4,6.6
2024-03-31T08:00,38.8,26,42.2,995.1,7.4
2024-03-31T09:00,39.1,26,41.2,993.8,10.9
2024-03-31T10:00,38.7,27,39.8,993.0,12.5
2024-03-31T11:00,38.0,29,38.3,992.8,13.8
2024-03-31T12:00,36.2,33,36.9,993.0,13.4
2024-03-31T13:00,34.5,37,35.5,994.0,12.0
2024-03-31T14:00,33.4,41,34.5,994.3,12.4
2024-03-31T15:00,31.6,53,33.3,995.3,18.2
2024-03-31T16:00,30.2,59,32.6,996.1,14.0
2024-03-31T17:00,29.4,62,32.7,996.9,8.9
2024-03-31T18:00,28.9,65,32.5,996.9,6.7
2024-03-31T19:00,28.4,67,32.4,996.3,5.1
2024-03-31T20:00,27.8,70,32.1,995.5,4.0
2024-03-31T21:00,27.1,74,31.4,995.1,4.3
2024-03-31T22:00,27.2,74,31.8,994.9,2.7
2024-03-31T23:00,26.9,76,31.7,995.0,1.3
2024-04-01T00:00,26.1,79,31.0,995.3,0.8
2024-04-01T01:00,27.4,76,32.1,995.9,4.3
2024-04-01T02:00,29.0,68,33.7,996.6,3.1
2024-04-01T03:00,31.0,58,35.5,997.1,2.3
2024-04-01T04:00,33.0,48,36.8,997.3,2.8
2024-04-01T05:00,35.0,42,39.7,996.5,3.2
2024-04-01T06:00,36.7,37,41.6,995.3,5.2
2024-04-01T07:00,38.2,33,43.2,994.0,6.8
2024-04-01T08:00,39.2,31,43.5,992.7,8.9
2024-04-01T09:00,39.3,30,42.5,991.1,9.9
2024-04-01T10:00,39.1,30,41.1,990.2,10.1
2024-04-01T11:00,38.3,31,40.0,990.0,9.0
2024-04-01T12:00,36.3,36,37.0,990.8,17.8
2024-04-01T13:00,34.2,44,36.1,992.3,13.8
2024-04-01T14:00,32.3,55,35.9,993.6,9.4
2024-04-01T15:00,26.1,88,30.7,995.1,10.0
2024-04-01T16:00,27.0,85,33.2,995.5,1.1
2024-04-01T17:00,27.6,84,33.5,995.9,3.7
2024-04-01T18:00,27.4,85,33.3,995.2,3.9
2024-04-01T19:00,26.9,87,32.5,994.6,5.2
2024-04-01T20:00,26.3,88,32.0,993.7,3.8
2024-04-01T21:00,25.8,90,31.2,993.1,4.0
2024-04-01T22:00,25.3,91,30.5,992.8,4.7
2024-04-01T23:00,25.1,92,30.3,992.9,4.5
2024-04-02T00:00,24.9,92,30.0,993.3,4.7
2024-04-02T01:00,27.4,75,32.5,993.7,1.8
2024-04-02T02:00,29.8,65,34.9,994.6,0.5
2024-04-02T03:00,31.9,56,36.3,995.0,3.5
2024-04-02T04:00,34.0,47,38.0,995.3,4.1
2024-04-02T05:00,35.9,38,40.1,994.6,4.1
2024-04-02T06:00,37.7,32,42.0,993.5,4.9
2024-04-02T07:00,39.0,27,43.2,992.4,5.7
2024-04-02T08:00,40.1,25,43.9,990.7,6.4
2024-04-02T09:00,40.5,23,43.1,989.5,8.5
2024-04-02T10:00,40.9,22,41.9,988.9,11.6
2024-04-02T11:00,40.0,23,39.8,988.5,13.2
2024-04-02T12:00,36.7,36,37.0,989.2,22.1
2024-04-02T13:00,36.1,34,36.5,990.2,15.3
2024-04-02T14:00,33.8,48,35.7,991.7,17.8
2024-04-02T15:00,31.7,57,34.5,992.8,15.2
2024-04-02T16:00,30.9,59,34.2,993.9,10.8
2024-04-02T17:00,30.2,62,33.8,994.6,9.4
2024-04-02T18:00,29.4,67,33.8,994.6,6.5
2024-04-02T19:00,28.8,72,33.7,994.1,5.2
2024-04-02T20:00,28.3,77,33.4,993.8,5.8
2024-04-02T21:00,27.6,80,33.1,993.5,3.6
2024-04-02T22:00,27.4,81,33.0,993.2,2.7
2024-04-02T23:00,27.1,82,32.5,993.4,3.7
2024-04-03T00:00,26.7,83,32.2,994.0,3.1
2024-04-03T01:00,27.5,79,32.5,994.7,5.4
2024-04-03T02:00,28.8,71,33.4,995.6,6.6
2024-04-03T03:00,30.9,60,35.3,996.1,4.9
2024-04-03T04:00,33.4,48,37.4,996.3,4.0
2024-04-03T05:00,35.6,40,40.4,995.7,3.7
2024-04-03T06:00,37.3,33,41.7,994.5,4.9
2024-04-03T07:00,38.8,28,43.3,993.2,5.2
2024-04-03T08:00,39.4,25,42.7,991.7,6.5
2024-04-03T09:00,40.1,23,42.8,990.5,8.3
2024-04-03T10:00,40.0,23,40.9,989.7,10.9
2024-04-03T11:00,39.8,23,39.6,989.5,11.4
2024-04-03T12:00,35.9,40,36.7,990.0,21.9
2024-04-03T13:00,35.0,40,35.9,991.2,18.0
2024-04-03T14:00,32.3,53,34.5,992.5,16.5
2024-04-03T15:00,31.6,59,35.0,993.1,12.7
2024-04-03T16:00,30.1,67,34.3,994.0,10.6
2024-04-03T17:00,29.3,69,33.5,994.8,8.6
2024-04-03T18:00,28.8,72,33.5,994.8,6.1
2024-04-03T19:00,28.3,75,33.4,994.4,5.2
2024-04-03T20:00,27.8,79,33.2,994.0,4.3
2024-04-03T21:00,27.3,82,33.0,993.6,2.6
2024-04-03T22:00,27.0,83,32.6,993.5,3.6
2024-04-03T23:00,26.9,84,32.4,993.5,3.2
2024-04-04T00:00,26.2,87,31.8,993.8,3.1
2024-04-04T01:00,27.1,86,33.2,994.4,2.4
2024-04-04T02:00,28.8,76,34.7,995.2,1.5
2024-04-04T03:00,31.3,61,36.1,996.1,4.3
2024-04-04T04:00,33.8,47,37.5,996.2,5.2
2024-04-04T05:00,36.0,36,40.1,995.6,4.7
2024-04-04T06:00,37.6,31,41.2,994.7,6.5
2024-04-04T07:00,38.7,28,42.3,993.6,7.3
2024-04-04T08:00,39.5,27,42.4,992.4,10.5
2024-04-04T09:00,39.3,27,41.0,991.4,13.9
2024-04-04T10:00,38.3,29,39.3,990.8,14.8
2024-04-04T11:00,37.8,31,38.6,990.8,14.1
2024-04-04T12:00,36.3,36,37.6,991.3,13.0
2024-04-04T13:00,35.4,40,37.5,991.8,10.5
2024-04-04T14:00,34.6,41,37.0,992.8,8.2
2024-04-04T15:00,33.9,43,35.4,993.8,14.7
2024-04-04T16:00,30.6,66,34.2,994.8,14.2
2024-04-04T17:00,29.9,68,34.3,995.6,8.8
2024-04-04T18:00,29.4,71,34.4,995.4,5.8
2024-04-04T19:00,29.0,74,34.1,995.1,5.9
2024-04-04T20:00,28.6,76,33.8,994.4,5.8
2024-04-04T21:00,28.1,79,33.8,993.6,3.2
2024-04-04T22:00,27.4,82,33.1,993.2,3.1
2024-04-04T23:00,27.5,81,33.4,993.4,1.1
2024-04-05T00:00,26.8,84,32.5,993.6,2.8
2024-04-05T01:00,27.5,80,33.1,994.1,2.6
2024-04-05T02:00,29.7,70,35.4,995.1,1.5
2024-04-05T03:00,32.1,57,36.9,995.4,2.8
2024-04-05T04:00,34.2,48,38.7,995.6,2.9
2024-04-05T05:00,36.4,38,41.5,995.0,2.4
2024-04-05T06:00,38.4,30,42.5,994.1,6.2
2024-04-05T07:00,39.8,25,43.1,992.7,9.1
2024-04-05T08:00,40.7,22,42.8,991.3,11.2
2024-04-05T09:00,41.0,20,42.3,990.1,11.5
2024-04-05T10:00,41.2,19,41.1,989.5,13.3
2024-04-05T11:00,40.9,19,39.9,989.3,13.7
2024-04-05T12:00,35.7,40,36.1,990.2,24.1
2024-04-05T13:00,36.0,32,36.0,991.0,15.1
2024-04-05T14:00,35.0,34,35.5,991.6,12.7
2024-04-05T15:00,32.5,53,35.0,992.6,15.4
2024-04-05T16:00,30.8,63,34.8,993.4,10.1
2024-04-05T17:00,29.9,66,33.9,994.1,9.6
2024-04-05T18:00,29.4,69,33.9,993.8,7.5
2024-04-05T19:00,28.8,72,33.7,993.2,4.9
2024-04-05T20:00,28.1,75,33.2,992.5,3.8
2024-04-05T21:00,27.3,80,32.3,992.2,5.4
2024-04-05T22:00,26.4,84,31.5,992.1,4.3
2024-04-05T23:00,25.7,87,31.1,992.3,1.8
2024-04-06T00:00,25.4,88,30.7,992.9,2.2
2024-04-06T01:00,27.0,82,32.4,993.1,2.9
2024-04-06T02:00,28.9,72,34.4,994.2,1.5
2024-04-06T03:00,31.7,56,36.1,994.9,2.3
2024-04-06T04:00,34.1,43,37.7,995.1,3.7
2024-04-06T05:00,36.2,36,40.3,994.6,4.9
2024-04-06T06:00,38.2,30,42.4,993.6,6.0
2024-04-06T07:00,39.7,25,43.3,992.4,7.9
2024-04-06T08:00,40.7,21,42.9,991.0,11.3
2024-04-06T09:00,41.2,19,42.0,990.0,13.2
2024-04-06T10:00,40.6,20,40.5,989.2,13.3
2024-04-06T11:00,40.0,21,39.6,989.0,10.0
2024-04-06T12:00,39.3,21,38.5,989.3,12.7
2024-04-06T13:00,36.5,23,34.8,990.2,16.0
2024-04-06T14:00,34.8,25,33.3,991.3,14.4
2024-04-06T15:00,32.2,44,33.7,992.0,10.5
2024-04-06T16:00,30.1,57,33.3,992.9,6.4
2024-04-06T17:00,29.1,66,33.4,993.4,4.8
2024-04-06T18:00,28.6,69,32.7,993.3,7.1
2024-04-06T19:00,27.8,71,32.1,992.7,5.0
2024-04-06T20:00,27.2,74,31.5,992.1,5.1
2024-04-06T21:00,26.6,77,31.0,991.6,4.6
2024-04-06T22:00,26.2,80,30.8,991.7,4.1
2024-04-06T23:00,26.2,81,31.0,992.1,3.1
2024-04-07T00:00,25.8,83,31.1,992.6,0.4
2024-04-07T01:00,26.2,80,30.7,992.9,3.8
2024-04-07T02:00,28.5,69,33.3,993.9,1.1
2024-04-07T03:00,31.2,55,35.2,994.7,2.1
2024-04-07T04:00,33.7,42,37.2,994.8,2.3
2024-04-07T05:00,35.9,35,40.1,994.2,2.5
2024-04-07T06:00,37.8,28,42.1,993.3,3.3
2024-04-07T07:00,39.2,23,42.4,992.1,6.3
2024-04-07T08:00,40.0,20,42.4,990.9,8.2
2024-04-07T09:00,40.1,20,41.8,989.7,8.5
2024-04-07T10:00,40.2,19,40.6,989.0,9.2
2024-04-07T11:00,39.8,20,39.2,988.7,9.1
2024-04-07T12:00,39.2,21,39.2,988.8,6.3
2024-04-07T13:00,36.2,25,36.3,989.7,6.0
2024-04-07T14:00,34.4,31,33.9,990.7,15.2
2024-04-07T15:00,31.9,52,34.0,992.2,14.5
2024-04-07T16:00,30.2,61,33.3,993.3,11.9
2024-04-07T17:00,29.4,65,33.4,994.0,6.7
2024-04-07T18:00,28.9,69,33.7,993.7,2.8
2024-04-07T19:00,28.3,73,33.4,993.2,3.0
2024-04-07T20:00,28.3,73,33.3,992.6,2.7
2024-04-07T21:00,27.8,73,32.7,991.8,2.5
2024-04-07T22:00,26.7,80,31.6,991.4,4.1
2024-04-07T23:00,26.0,87,31.4,991.6,3.3
2024-04-08T00:00,25.6,91,31.1,992.1,4.3
2024-04-08T01:00,26.7,86,32.0,992.7,6.9
2024-04-08T02:00,28.9,74,34.0,993.9,6.2
2024-04-08T03:00,31.6,60,36.2,994.5,5.8
2024-04-08T04:00,34.2,48,38.5,994.8,5.5
2024-04-08T05:00,36.5,36,40.7,994.3,5.4
2024-04-08T06:00,38.3,29,42.3,993.7,5.9
2024-04-08T07:00,39.6,25,43.0,992.7,7.6
2024-04-08T08:00,40.4,23,43.1,991.5,8.9
2024-04-08T09:00,41.0,21,42.9,990.4,10.5
2024-04-08T10:00,40.4,22,40.3,989.8,13.2
2024-04-08T11:00,39.5,23,38.5,989.8,17.6
2024-04-08T12:00,37.3,30,36.7,990.4,20.0
2024-04-08T13:00,35.9,31,36.5,991.8,11.0
2024-04-08T14:00,34.6,37,34.8,992.7,17.9
2024-04-08T15:00,32.5,46,33.9,993.7,15.5
2024-04-08T16:00,31.5,52,33.8,994.5,11.6
2024-04-08T17:00,30.6,56,33.6,995.1,8.7
2024-04-08T18:00,29.4,64,33.4,995.0,5.5
2024-04-08T19:00,28.4,70,33.0,994.6,3.3
2024-04-08T20:00,27.7,74,32.6,994.0,2.4
2024-04-08T21:00,27.2,76,32.1,993.3,2.7
2024-04-08T22:00,27.3,76,32.1,992.8,3.5
2024-04-08T23:00,26.9,78,31.6,993.0,4.2
2024-04-09T00:00,26.8,81,31.4,993.5,6.6
2024-04-09T01:00,27.0,91,32.2,994.5,11.6
2024-04-09T02:00,27.9,83,32.9,995.4,11.1
2024-04-09T03:00,30.1,63,33.7,996.1,10.8
2024-04-09T04:00,32.5,52,35.6,996.1,11.0
2024-04-09T05:00,34.8,39,37.6,995.6,12.0
2024-04-09T06:00,36.6,32,39.4,994.7,12.5
2024-04-09T07:00,37.8,29,40.9,993.5,12.6
2024-04-09T08:00,38.7,27,41.4,992.2,13.3
2024-04-09T09:00,39.1,26,41.0,991.2,14.4
2024-04-09T10:00,39.2,25,39.8,990.5,14.5
2024-04-09T11:00,38.6,25,37.8,990.2,16.2
2024-04-09T12:00,37.2,27,36.4,990.6,17.1
2024-04-09T13:00,34.4,37,35.2,991.6,12.7
2024-04-09T14:00,33.2,41,33.9,992.6,15.8
2024-04-09T15:00,31.7,47,32.5,993.6,17.7
2024-04-09T16:00,30.2,52,31.5,994.6,15.1
2024-04-09T17:00,29.0,65,31.9,995.6,12.7
2024-04-09T18:00,28.3,74,32.1,995.4,12.5
2024-04-09T19:00,27.9,78,31.9,994.9,12.4
2024-04-09T20:00,27.4,81,31.8,994.1,10.7
2024-04-09T21:00,26.9,83,31.6,993.4,8.9
2024-04-09T22:00,26.4,86,31.4,993.2,7.2
2024-04-09T23:00,26.1,88,31.2,993.6,6.4
2024-04-10T00:00,25.8,90,30.8,994.0,6.7
2024-04-10T01:00,26.1,87,30.7,995.3,9.0
2024-04-10T02:00,27.6,75,31.6,996.0,8.7
2024-04-10T03:00,30.1,59,33.2,996.5,9.0
2024-04-10T04:00,32.3,50,35.1,996.5,10.5
2024-04-10T05:00,34.5,40,37.6,995.7,11.1
2024-04-10T06:00,36.4,32,39.1,994.9,12.6
2024-04-10T07:00,37.6,30,40.4,994.1,13.3
2024-04-10T08:00,38.3,29,41.1,992.9,12.5
2024-04-10T09:00,39.0,27,41.2,991.6,12.1
2024-04-10T10:00,39.2,26,40.2,990.5,13.6
2024-04-10T11:00,38.5,27,38.5,990.2,15.1
2024-04-10T12:00,37.2,30,37.2,990.5,15.9
2024-04-10T13:00,34.2,37,33.7,992.3,21.4
2024-04-10T14:00,32.8,42,33.3,992.8,16.9
2024-04-10T15:00,31.5,47,32.4,993.7,16.3
2024-04-10T16:00,30.2,52,31.5,994.4,14.8
2024-04-10T17:00,29.2,59,31.7,995.1,11.4
2024-04-10T18:00,28.3,69,31.7,994.5,10.5
2024-04-10T19:00,27.7,75,32.0,994.3,7.7
2024-04-10T20:00,27.3,78,32.1,994.1,4.8
2024-04-10T21:00,26.8,79,31.7,993.8,4.3
2024-04-10T22:00,26.7,80,31.2,993.6,6.3
2024-04-10T23:00,26.6,81,31.2,993.9,5.6
2024-04-11T00:00,26.3,82,31.2,994.4,3.8
2024-04-11T01:00,27.2,78,31.7,995.0,6.6
2024-04-11T02:00,29.2,69,33.6,995.6,6.5
2024-04-11T03:00,31.5,56,35.4,996.3,6.0
2024-04-11T04:00,33.6,47,36.8,996.5,8.4
2024-04-11T05:00,35.4,41,38.8,996.2,11.6
2024-04-11T06:00,36.3,39,39.8,995.5,12.3
2024-04-11T07:00,37.3,37,41.5,994.1,10.8
2024-04-11T08:00,38.6,34,42.8,992.6,11.9
2024-04-11T09:00,39.1,32,42.4,991.0,13.0
2024-04-11T10:00,38.6,32,40.7,990.1,13.0
2024-04-11T11:00,38.0,32,39.0,989.9,13.8
2024-04-11T12:00,37.1,33,38.1,990.4,14.0
2024-04-11T13:00,34.1,44,35.1,992.2,19.9
2024-04-11T14:00,32.1,53,33.9,993.3,18.4
2024-04-11T15:00,31.6,57,34.5,994.0,14.0
2024-04-11T16:00,28.9,71,32.0,995.1,16.5
2024-04-11T17:00,27.0,78,29.8,996.1,18.1
2024-04-11T18:00,25.3,85,28.2,996.3,15.9
2024-04-11T19:00,24.7,87,29.4,996.2,2.4
2024-04-11T20:00,24.9,87,29.5,995.3,4.8
2024-04-11T21:00,25.0,87,29.8,994.4,3.4
2024-04-11T22:00,25.2,87,30.0,993.9,4.4
2024-04-11T23:00,25.4,86,30.1,993.7,5.5
2024-04-12T00:00,25.4,88,30.1,993.8,6.2
2024-04-12T01:00,25.8,90,31.3,994.2,4.2
2024-04-12T02:00,26.8,85,32.3,995.1,3.8
2024-04-12T03:00,28.2,75,32.4,995.7,10.3
2024-04-12T04:00,30.3,66,34.3,996.4,10.1
2024-04-12T05:00,32.1,59,37.0,995.6,10.2
2024-04-12T06:00,33.5,54,37.8,995.6,16.6
2024-04-12T07:00,34.6,47,37.8,994.4,15.9
2024-04-12T08:00,32.3,55,35.5,993.5,20.3
2024-04-12T09:00,32.3,56,36.0,992.8,15.3
2024-04-12T10:00,33.3,54,37.3,992.1,11.8
2024-04-12T11:00,33.1,52,36.0,991.9,13.4
2024-04-12T12:00,29.8,67,33.4,992.5,13.2
2024-04-12T13:00,29.9,66,33.9,993.7,9.4
2024-04-12T14:00,29.6,67,34.0,994.6,6.1
2024-04-12T15:00,29.3,67,33.5,995.1,7.7
2024-04-12T16:00,28.3,72,32.1,995.8,10.7
2024-04-12T17:00,26.1,86,30.3,996.2,10.8
2024-04-12T18:00,25.5,88,30.4,996.2,5.1
2024-04-12T19:00,24.8,88,30.1,995.8,0.8
2024-04-12T20:00,24.9,89,30.0,994.8,2.8
2024-04-12T21:00,24.7,92,29.6,994.2,5.6
2024-04-12T22:00,24.5,92,29.2,993.9,5.7
2024-04-12T23:00,24.5,91,29.3,994.0,5.1
2024-04-13T00:00,24.4,93,29.2,994.5,5.0
2024-04-13T01:00,25.7,92,30.7,994.8,8.3
2024-04-13T02:00,27.0,84,32.1,995.7,6.8
2024-04-13T03:00,29.3,72,34.8,996.6,3.3
2024-04-13T04:00,30.6,65,35.3,996.7,5.8
2024-04-13T05:00,31.4,62,36.4,996.7,10.9
2024-04-13T06:00,32.7,58,37.9,995.7,10.1
2024-04-13T07:00,33.9,52,39.2,994.7,10.9
2024-04-13T08:00,34.9,47,40.3,993.6,10.1
2024-04-13T09:00,35.1,46,39.4,992.1,10.2
2024-04-13T10:00,32.4,54,34.9,991.8,17.0
2024-04-13T11:00,32.4,53,35.6,991.4,10.2
2024-04-13T12:00,32.1,54,35.5,991.9,9.1
2024-04-13T13:00,30.9,56,34.7,993.1,4.3
2024-04-13T14:00,29.5,66,34.0,993.8,4.5
2024-04-13T15:00,29.2,64,33.3,994.7,5.0
2024-04-13T16:00,29.0,65,32.8,995.2,7.3
2024-04-13T17:00,28.3,70,32.5,995.7,6.9
2024-04-13T18:00,27.6,77,32.3,995.6,6.4
2024-04-13T19:00,26.9,82,31.6,995.0,7.3
2024-04-13T20:00,26.3,83,30.5,994.5,8.7
2024-04-13T21:00,25.7,86,30.6,993.7,4.7
2024-04-13T22:00,25.8,86,30.7,993.7,5.1
2024-04-13T23:00,25.7,90,30.9,993.7,5.6
2024-04-14T00:00,25.4,93,30.6,994.1,6.2
2024-04-14T01:00,26.7,89,32.2,994.5,6.8
2024-04-14T02:00,28.4,78,33.1,995.5,9.9
2024-04-14T03:00,30.4,64,34.0,996.5,12.5
2024-04-14T04:00,32.3,51,34.8,996.9,13.0
2024-04-14T05:00,33.8,46,36.8,996.4,14.2
2024-04-14T06:00,34.6,42,37.5,995.6,16.5
2024-04-14T07:00,34.8,42,37.7,994.8,17.7
2024-04-14T08:00,35.6,41,38.8,993.5,16.1
2024-04-14T09:00,36.1,38,38.6,992.6,17.0
2024-04-14T10:00,36.1,37,37.8,991.8,14.8
2024-04-14T11:00,35.8,37,37.1,991.7,13.0
2024-04-14T12:00,34.9,37,36.2,992.0,10.5
2024-04-14T13:00,31.8,46,34.2,992.8,6.5
2024-04-14T14:00,31.4,48,32.7,994.0,14.6
2024-04-14T15:00,29.7,63,32.5,995.1,13.3
2024-04-14T16:00,28.5,70,32.1,995.6,10.1
2024-04-14T17:00,27.8,75,32.1,995.8,7.7
2024-04-14T18:00,27.1,78,31.5,995.6,7.4
2024-04-14T19:00,26.4,81,30.9,995.4,6.9
2024-04-14T20:00,25.8,83,30.2,995.0,5.9
2024-04-14T21:00,25.4,85,29.7,994.3,6.8
2024-04-14T22:00,25.1,88,29.5,994.0,6.9
2024-04-14T23:00,24.6,92,29.5,994.3,5.1
2024-04-15T00:00,24.4,94,29.4,994.6,5.0
2024-04-15T01:00,26.5,85,31.7,995.5,4.9
2024-04-15T02:00,28.5,76,33.7,996.0,5.4
2024-04-15T03:00,30.6,68,35.2,996.5,9.9
2024-04-15T04:00,31.8,62,35.9,996.9,12.1
2024-04-15T05:00,33.4,55,37.7,996.6,14.2
2024-04-15T06:00,34.6,51,39.2,996.3,14.9
2024-04-15T07:00,32.2,59,36.3,995.5,20.9
2024-04-15T08:00,33.2,56,37.2,994.7,17.9
2024-04-15T09:00,34.3,51,38.4,993.4,14.1
2024-04-15T10:00,33.9,53,38.0,992.8,13.4
2024-04-15T11:00,34.4,49,37.5,992.2,13.0
2024-04-15T12:00,33.7,50,35.8,992.6,18.0
2024-04-15T13:00,29.5,66,34.1,994.2,3.8
2024-04-15T14:00,26.6,84,31.2,995.0,9.5
2024-04-15T15:00,25.9,92,30.8,996.0,10.7
2024-04-15T16:00,25.6,96,30.8,996.6,9.8
2024-04-15T17:00,25.3,95,30.2,996.9,9.7
2024-04-15T18:00,25.4,94,30.4,996.7,9.1
2024-04-15T19:00,25.3,93,30.6,995.9,5.8
2024-04-15T20:00,25.4,94,31.0,995.3,4.2
2024-04-15T21:00,25.4,95,31.2,994.7,3.9
2024-04-15T22:00,25.0,97,30.9,994.3,4.1
2024-04-15T23:00,25.3,95,31.3,994.6,2.6
2024-04-16T00:00,25.6,94,31.5,994.7,3.3
2024-04-16T01:00,25.9,93,31.5,995.2,6.6
2024-04-16T02:00,27.0,86,32.8,995.7,4.3
2024-04-16T03:00,28.8,77,34.7,996.3,3.2
2024-04-16T04:00,31.0,66,36.4,996.2,4.1
2024-04-16T05:00,32.9,56,38.5,996.0,7.1
